ID,Ring,Early Trophozoite,Late Trophozoite,Schizont,Gametocyte II,Gametocyte V,Ookinete
PF3D7_1420800,10.7894,0.3073,0.3189,0.7594,9.3773,16.5318,18.0766
PF3D7_1420900,9.1881,4.1357,27.7656,16.528,65.5162,216.0734,228.0576
PF3D7_1421000,3.5187,5.3454,22.6531,5.5039,137.772,694.3504,230.5688
PF3D7_1421100,15.0116,2.3184,7.7216,5.4688,2.1923,10.1523,2.9752
PF3D7_1421150,166.0402,619.9599,75.1111,41.4236,64.2109,110.5989,3784.2339
PF3D7_1421200,498.6339,1884.5329,846.9749,880.8086,1690.7103,245.3902,479.5772
PF3D7_1421300,2.5318,0.4158,3.4523,0.2889,2.9556,20.207,20.1776
PF3D7_1421400,22.2742,27.8021,12.2439,1.6949,53.6534,401.4993,14.5238
PF3D7_1421500,9.7673,13.447,12.512,4.2969,3.2155,4.8184,0
PF3D7_1421600,31.6974,21.723,19.7418,2.5744,5.2978,21.51,3.4042
PF3D7_1421700,13.8079,8.3905,2.6124,0,6.9822,8.2062,0
PF3D7_1421800,5.7993,0.8525,3.0969,0.2633,12.9087,302.0153,396.1704
PF3D7_1421900,6.2676,2.7907,133.2328,250.0981,54.6437,144.1006,234.6373
PF3D7_1422000,4.0718,2.5305,64.1985,38.5627,184.4541,246.8106,421.7246
PF3D7_1422100,9.4981,10.3362,45.7171,29.0568,9.8136,13.0605,40.3949
PF3D7_1422200,4.684,3.4732,14.4184,20.0964,45.9385,1151.2276,106.1308
PF3D7_1422300,12.5461,16.4538,10.8948,3.5876,18.38,146.1788,60.432
PF3D7_1422400,19.7127,16.3994,5.8863,2.1023,3.3263,14.1849,15.1551
PF3D7_1422500,3.6089,1.5516,39.6155,13.9957,14.8492,65.573,25.5549
PF3D7_1422600,2.1137,1.3173,18.1159,13.2763,2.9119,5.8886,64.6536
PF3D7_1422700,32.5756,62.98,37.4489,8.9662,5.1399,12.2629,79.4917
PF3D7_1422800,8.3829,6.6202,13.584,2.2478,10.233,12.7271,22.2933
PF3D7_1422900,2.7771,0.3722,0.5151,0,3.2698,23.6653,168.5967
PF3D7_1423000,110.0924,55.352,31.1401,12.8485,42.4408,28.6705,169.1575
PF3D7_1423100,4.4595,0.9805,13.877,25.7729,3.0289,35.854,586.708
PF3D7_1423200,46.6282,19.5714,27.6757,2.1917,6.0684,13.1562,49.0374
PF3D7_1423300,4.8931,0.7433,51.4317,61.9458,19.2448,51.2957,233.6747
PF3D7_1423400,2.5159,0.2884,0.7671,0.6014,9.9518,103.3727,43.2656
PF3D7_1423500,4.1617,0.6843,5.141,3.8656,1.5819,8.4665,13.8015
PF3D7_1423600,10.744,54.2517,40.9048,7.5626,119.7456,1139.8857,296.1908
PF3D7_1423700,202.9062,185.1479,86.8303,17.4071,13.7786,80.0863,93.6345
PF3D7_1423800,54.4798,23.9654,21.0815,11.7377,2.9195,13.5055,13.9691
PF3D7_1423900,55.8355,44.2554,2.8706,0,35.8043,38.3238,0
PF3D7_1424000,14.535,25.092,2.0833,0,22.2725,33.1302,17.7105
PF3D7_1424100,740.9789,1721.6452,1092.3764,349.7042,62.6272,59.5859,567.5581
PF3D7_1424200,3.0257,1.1491,2.3852,0,0,5.6195,0
PF3D7_1424300,75.0289,23.9524,22.2871,0,6.8731,12.117,0
PF3D7_1424400,512.6291,916.779,503.9833,71.7529,58.8574,49.151,361.2786
PF3D7_1424500,20.5835,34.62,26.078,2.0697,36.3986,24.5755,0
PF3D7_1424600,11.93,23.7873,5.8779,0,25.1361,22.1569,139.9133
PF3D7_1424700,22.3688,43.4212,12.7354,6.9978,102.1154,61.1624,116.5944
PF3D7_1424800,5.3078,5.3756,1.3947,0,57.7811,41.8964,11.857
PF3D7_1424900,19.4857,366.853,88.8741,78.3762,170.0877,100.8142,74.6204
PF3D7_1425000,12.745,8.7588,5.2627,3.4175,211.6293,96.9367,0
PF3D7_1425100,6.5756,3.746,4.5357,0,3.4636,6.8695,22.0336
PF3D7_1425200,4.8731,5.3899,8.9637,2.1664,4.9536,22.8646,0
PF3D7_1425300,2.8243,1.4588,40.0767,29.5819,10.9494,93.8943,109.0234
PF3D7_1425400,2.1659,3.91,11.5974,10.9295,5.6007,58.4337,94.2558
PF3D7_1425500,1.5816,0.901,1.2468,1.6699,37.2816,249.6856,50.3476
PF3D7_1425600,2.7336,0.6081,0.9697,0.1649,1.625,13.7444,5.496
PF3D7_1425700,12.0819,8.8835,18.5916,4.082,9.266,63.6371,91.98
PF3D7_1425800,6.0092,1.3392,13.8144,8.409,3.5254,20.3497,27.0084
PF3D7_1425900,58.9364,55.5108,17.4691,3.186,37.0542,55.7802,25.2779
PF3D7_1426000,492.5144,489.6138,343.2172,64.104,126.2624,372.1893,138.186
PF3D7_1426100,105.6019,233.724,124.0742,10.2527,68.1987,168.8878,89.4794
PF3D7_1426200,62.8406,95.136,59.5687,14.135,7.6596,10.8511,47.5659
PF3D7_1426300,2.5264,0.3925,19.011,8.5683,10.2832,33.8052,45.4064
PF3D7_1426400,1.1676,0.1773,4.6023,1.315,14.023,36.8663,12.5202
PF3D7_1426500,3.2111,0.4798,3.1123,1.4821,5.1574,65.26,25.4003
PF3D7_1426600,2.5513,0.203,8.3516,5.1311,4.9148,52.7781,13.3529
PF3D7_1426700,16.6257,13.0426,55.6961,33.8504,5.1364,18.9261,70.2205
PF3D7_1426800,21.8832,17.0027,10.8509,1.505,3.0796,15.4348,7.3886
PF3D7_1426900,65.6824,14.8485,228.3802,79.2568,1500.0473,947.5841,214.8482
PF3D7_1427000,3.3011,2.8237,9.7998,3.9355,2.0991,15.6313,9.5667
PF3D7_1427100,87.0032,44.1172,8.5135,1.5574,7.631,67.9266,62.4896
PF3D7_1427200,10.5676,1.3704,16.6613,12.337,11.9474,112.9732,76.0023
PF3D7_1427300,1.3183,1.967,19.487,6.6285,2.4057,40.7947,32.5013
PF3D7_1427400.1,9.9039,8.1246,31.9065,9.6669,10.5727,32.2509,2.6549
PF3D7_1427400.2,9.9417,8.1556,32.0281,9.7037,10.613,32.3738,2.665
PF3D7_1427500,2.6568,2.6039,32.4636,7.6011,0.7223,1.5917,5.1692
PF3D7_1427600,2.3245,1.3794,7.1009,0.6135,0.7652,2.6308,4.8682
PF3D7_1427700,2.7184,2.8908,22.2871,4.5923,21.7649,35.8464,0
PF3D7_1427800,16.9049,13.4826,13.6596,3.9664,71.2359,84.2473,9.4408
PF3D7_1427900,21.7166,92.6936,366.029,102.1392,33.797,63.0203,208.3816
PF3D7_1428000,4.1922,2.7385,11.633,6.3739,15.3693,105.9686,1.1238
PF3D7_1428100,6.381,12.5109,10.7915,5.3745,1.4938,12.8641,1.4619
PF3D7_1428200,38.7481,14.2919,24.2131,16.9331,2.7153,33.5488,25.9098
PF3D7_1428300,108.7146,82.5773,88.1687,17.8834,10.0854,32.8251,40.7155
PF3D7_1428400,3.1982,0.4247,2.1079,0.738,4.1977,15.3203,16.8654
PF3D7_1428500,10.7019,0.9543,4.2648,0.9988,7.7549,21.9487,33.4825
PF3D7_1428600,2.8521,7.2791,28.3296,15.7394,9.9754,43.542,82.5718
PF3D7_1428700,7.6166,15.712,22.0579,6.7721,2.9561,27.9195,76.2968
PF3D7_1428800.1,9.55,11.1323,22.5107,10.3827,41.0397,142.4197,63.3665
PF3D7_1428800.2,9.5241,11.1021,22.4497,10.3545,41.0278,142.1213,63.1948
PF3D7_1428900,4.5961,5.9587,37.4653,14.9055,8.1121,14.5695,26.4474
PF3D7_1429000,5.2632,7.5515,10.027,2.0581,24.7972,106.8476,64.6658
PF3D7_1429100,8.4759,12.5858,54.1572,19.5581,8.2578,16.8662,47.8336
PF3D7_1429200,2.4037,0.5121,1.9642,0.4952,2.6867,4.6277,248.3157
PF3D7_1429300,4.0221,4.334,27.209,3.4236,461.4623,1092.3627,359.813
PF3D7_1429400,10.2385,12.6447,5.8018,1.3744,2.9668,7.5666,8.5558
PF3D7_1429500,23.0728,11.6364,3.0559,0.3945,2.0173,9.2382,20.0323
PF3D7_1429600,7.4337,8.4096,29.5499,22.2659,143.2949,630.3827,67.8367
PF3D7_1429700,39.1574,15.1956,41.8554,15.216,69.5181,787.4681,128.3492
PF3D7_1429800,93.8046,21.2637,78.8295,48.4492,12.1387,16.8985,14.6274
PF3D7_1429900,7.389,7.1899,18.8071,7.2066,1.628,27.2893,38.1905
PF3D7_1430000,8.0136,14.6568,19.3674,7.7188,46.8763,248.5106,72.0765
PF3D7_1430100,4.5669,4.2949,36.4308,25.1048,460.8452,505.1819,290.0287
PF3D7_1430200,21.6644,2.0201,96.0496,246.7978,75.7068,58.8103,153.7264
PF3D7_1430300,60.0879,14.8857,17.3993,5.713,2.4548,15.8035,52.4631
PF3D7_1430400,33.6684,2.9978,8.0005,1.5874,9.9703,90.5042,51.2799
PF3D7_1430500,6.1266,0.6562,1.8575,0.2211,1.3239,7.3669,23.1609
PF3D7_1430600,3.4121,1.0849,6.099,1.6756,1.9227,9.3952,32.9708
PF3D7_1430700,4.8346,1.6034,28.0207,7.8606,7.8191,7.9674,18.2535
PF3D7_1430800,3.0086,0.7948,4.0217,1.1049,40.5154,103.6178,257.7351
PF3D7_1430900,6.6373,1.2222,79.7539,84.379,366.9921,281.2847,113.2246
PF3D7_1431000,2.6973,2.561,39.019,12.9108,54.559,41.2043,48.8069
PF3D7_1431100,6.9992,1.2911,9.6951,5.3489,414.1801,277.7182,1313.363
PF3D7_1431200,18.8738,13.366,7.0701,1.2785,2.5713,13.2306,27.3892
PF3D7_1431300,34.8794,30.867,15.8201,9.5151,3.9118,10.9644,30.7563
PF3D7_1431400,13.1319,12.6417,50.8747,229.1576,4.9936,5.869,33.8841
PF3D7_1431500,5.1718,17.0425,43.139,8.7798,6.45,29.8049,258.4192
PF3D7_1431600,3.9831,2.1121,48.9361,27.0846,26.7602,18.0055,146.0578
PF3D7_1431700,417.7622,872.6787,499.8592,221.9086,1110.7464,216.0638,309.0455
PF3D7_1431800,7.834,1.9331,8.182,0.6717,5.9488,12.9249,1.066
PF3D7_1431900,2.6583,1.1899,12.5737,12.029,6.7012,22.0851,34.3579
PF3D7_1432000,7.3048,16.2281,35.7894,9.9518,12.8257,45.6602,13.686
PF3D7_1432100,28.1968,35.5442,34.7135,7.0944,53.342,61.5047,30.5557
PF3D7_1432200,4.7061,1.3602,15.9722,94.5697,1.5794,8.4116,3.6283
PF3D7_1432300,2.1429,0.7735,3.9305,2.9868,3.3304,15.7817,2.8437
PF3D7_1432400,1.734,0.2634,4.7387,0.2603,7.1852,20.9117,6.1977
PF3D7_1432500,21.9723,10.8097,17.1978,1.7612,12.6857,91.8539,132.053
PF3D7_1432600,7.9425,6.5191,10.206,2.0478,2.9117,13.4544,21.837
PF3D7_1432700,8.8149,6.4607,157.267,214.6638,316.7151,127.2384,167.896
PF3D7_1432800,7.5849,12.0268,29.4856,11.3453,3.1462,14.6593,43.842
PF3D7_1432900,42.2707,15.2708,70.4044,104.5016,25.6597,25.2514,3.4546
PF3D7_1433000,239.2228,168.9653,108.2516,20.9936,303.0735,319.6605,8.3281
PF3D7_1433100,6.2224,7.7127,10.4449,3.0506,5.6094,23.8029,11.6179
PF3D7_1433200,2.2502,0.4168,0.584,0.3863,2.2549,18.8063,1.839
PF3D7_1433300,5.2721,13.9236,38.9395,34.4837,19.7382,24.5543,15.2197
PF3D7_1433400,8.1521,41.9038,62.0635,28.2953,5.042,30.1068,32.3986
PF3D7_1433500,75.4741,21.9265,71.4714,19.9532,3.036,8.248,44.3264
PF3D7_1433600,13.9866,23.3208,68.5757,25.9333,91.6421,74.4449,137.1699
PF3D7_1433700,1.8631,3.7356,9.8976,2.2684,1.7152,7.2636,2.6997
PF3D7_1433800,2.1351,1.2482,9.6704,4.372,1.9493,9.1565,19.772
PF3D7_1433900,2.1532,0.6437,8.6678,2.5798,2.5097,17.6132,1.2281
PF3D7_1434000,11.0592,35.138,34.5536,7.2148,16.0551,42.081,25.3073
PF3D7_1434100,11.2575,9.3283,4.6389,0.9604,1.0781,3.9598,1.143
PF3D7_1434200,236.8451,196.2893,1196.6921,542.7555,1248.2876,341.6482,360.6655
PF3D7_1434300,76.3049,184.4042,77.3874,6.7625,14.468,17.2713,34.6687
PF3D7_1434400,4.3799,0.8317,16.4006,36.3106,11.6635,89.48,45.6593
PF3D7_1434500,23.0814,44.8624,9.6679,1.2327,3.1383,17.5154,7.7096
PF3D7_1434600,57.4771,63.7437,45.5717,4.0496,7.5178,15.8735,35.59
PF3D7_1434700,27.9649,254.4122,112.5819,15.0261,359.3719,53.5233,60.0854
PF3D7_1434800,18.1544,105.3034,117.2021,18.2,81.8621,41.7632,42.3979
PF3D7_1434900,2.3338,0.7252,1.2544,1.7921,4.0233,55.8568,366.846
PF3D7_1435000,2.6641,1.717,25.1391,5.91,5.0179,15.069,17.3133
PF3D7_1435100,1.3531,0.8075,16.001,5.987,6.3131,13.1941,33.6828
PF3D7_1435200,1.5464,0.367,20.4203,35.106,14.7645,273.8463,773.4099
PF3D7_1435300,3.4045,1.1313,35.3671,38.4691,1.923,11.1382,75.9533
PF3D7_1435400,84.1663,20.7568,25.9941,7.181,121.4857,245.8099,53.7189
PF3D7_1435500,66.863,19.3822,33.8844,22.2834,25.8754,293.0911,106.0781
PF3D7_1435600,4.2595,0.6648,17.3873,28.0932,5.5118,123.7041,247.918
PF3D7_1435700.1,3.6748,23.29,72.6646,17.1367,45.1254,46.2466,65.6725
PF3D7_1435700.2,3.7575,23.7843,73.9908,17.5222,46.0169,47.1417,67.15
PF3D7_1435800,1.7914,2.3028,8.5278,0.194,1.4517,4.7988,2.7705
PF3D7_1435900,2.1054,0.7575,1.8345,0,16.5772,53.7165,0
PF3D7_1436000,41.2153,120.9415,52.2121,5.2363,2.4648,6.1838,6.4327
PF3D7_1436100,8.1547,7.3191,8.426,2.311,7.2185,30.1912,3.8266
PF3D7_1436200,4.1847,0.7335,12.7363,22.2267,2.6321,8.5122,15.4089
PF3D7_1436300,583.1314,553.4948,168.5003,33.9052,16.3001,22.5925,105.0992
PF3D7_1436400,3.1907,4.7846,1.9732,0,1.5358,2.9885,1.4747
PF3D7_1436500,2.4163,1.8354,6.8575,2.4946,5.0912,17.9512,3.2387
PF3D7_1436600,5.2968,0.7427,87.173,88.2191,11.0743,6.6213,33.3127
PF3D7_1436700,1.9711,2.3833,12.1771,3.1712,3.3054,11.3186,0
PF3D7_1436800,2.4144,3.8836,15.4505,7.9975,8.5283,21.1018,7.6143
PF3D7_1436900,27.6983,2.2354,6.0046,2.437,30.0914,20.4162,9.2811
PF3D7_1437000,79.9989,29.2431,64.675,21.9309,7.2641,19.9802,31.6623
PF3D7_1437100,6.1276,0.6649,15.699,4.9293,33.4291,307.4744,5.8663
PF3D7_1437200,18.3007,54.6995,444.1572,223.2059,17.5935,27.4349,108.8948
PF3D7_1437300,3.5939,0.7445,51.7698,76.3524,6.7118,20.9347,15.3269
PF3D7_1437400,5.3986,10.5101,23.246,9.8353,2.1028,5.7715,10.9449
PF3D7_1437500,12.2809,3.8868,16.0346,6.4833,9.0294,50.8442,6.8584
PF3D7_1437600,1.0077,0.5853,1.4486,0,2.4979,11.2845,2.3835
PF3D7_1437700,3.7868,0.217,14.4473,7.1415,3.8388,11.6111,5.7459
PF3D7_1437800,136.5509,31.7164,70.5773,68.844,132.9553,52.0489,5.0419
PF3D7_1437900,291.2224,591.4798,342.4591,52.3276,103.9329,115.6398,262.2689
PF3D7_1438000,93.245,37.6891,43.4243,8.8794,9.5241,43.9778,33.8159
PF3D7_1438100,57.8093,31.4646,236.0601,494.2576,61.4826,14.19,29.6112
PF3D7_1438200,12.9242,34.737,63.4815,268.7185,83.787,3.6928,0
PF3D7_1438300,12.6958,86.7915,62.2741,135.0401,60.9296,3.9298,0
PF3D7_1438400,4.3903,16.4519,14.577,17.209,2.63,21.2323,14.9997
PF3D7_1438500,15.3943,9.0411,11.3537,2.0107,4.6395,4.016,10.1039
PF3D7_1438600,15.0198,3.8029,14.2084,3.5241,13.5814,56.1396,0
PF3D7_1438700,3.3797,1.867,64.004,19.6805,9.3867,19.5442,23.6792
PF3D7_1438800,4.424,0.4908,2.1552,2.2393,82.2684,194.1505,73.9542
PF3D7_1438900,565.9684,341.8413,619.5607,271.4177,1238.2905,266.5761,61.8664
PF3D7_1439000,23.0007,3.3597,235.5983,177.2598,12.1153,88.311,25.6903
PF3D7_1439100,9.3145,8.1439,7.4204,1.1884,0.9486,6.8857,2.8288
PF3D7_1439200,7.6851,4.545,2.5261,0.1596,2.629,16.3009,7.6019
PF3D7_1439300,11.9394,12.6584,27.5975,10.8614,6.9696,29.518,10.858
PF3D7_1439400,7.917,2.2272,249.2612,160.7153,58.0743,24.8695,15.7206
PF3D7_1439500,4.1107,0.9096,21.4083,19.2295,9.5137,26.1503,6.9414
PF3D7_1439600,2.3069,0.8761,37.1293,14.6143,219.1309,203.3351,46.3801
PF3D7_1439700,1.8034,1.2087,33.3679,9.2593,15.0874,19.8996,15.6407
PF3D7_1439800,15.5288,33.5293,93.9657,27.124,11.512,25.6361,53.961
PF3D7_1439900,284.7965,201.2526,324.8671,63.3462,352.2884,67.7389,63.6821
PF3D7_1440000,1.8147,0.3116,10.7481,4.6652,2.8926,14.1851,3.5956
PF3D7_1440100,2.2626,1.7186,44.564,26.2541,2.6364,6.0485,43.6511
PF3D7_1440200,3.0538,10.9039,18.8726,2.3849,0.9862,3.8087,10.4569
PF3D7_1440300,4.157,9.4728,14.5647,3.9014,1.9463,3.2169,16.5089
PF3D7_1440400,2.2817,0.2888,9.4432,13.6898,1.0301,9.8122,7.2814
PF3D7_1440500,4.5222,8.6351,7.526,1.2378,7.9401,55.2924,18.5204
PF3D7_1440600,2.9996,0.9683,3.4287,0.4222,18.3284,39.5546,27.1383
PF3D7_1440700,9.0071,24.8099,38.3052,13.3474,2.4471,11.3577,3.1769
PF3D7_1440800,7.1024,41.2549,23.6192,5.5454,11.5063,52.4866,28.7986
PF3D7_1440900,17.6201,3.1491,12.8397,15.0082,8.5792,64.0745,27.7842
PF3D7_1441000,8.4959,4.9823,4.3829,3.3418,2.1059,10.442,2.5119
PF3D7_1441100,5061.7571,4119.0753,6015.0537,3789.4747,2359.2213,514.1616,353.8744
PF3D7_1441200,109.4958,184.2849,138.913,27.8631,42.7102,57.5098,40.6476
PF3D7_1441300,4.5507,1.4343,12.6779,19.655,2.821,60.9017,35.6837
PF3D7_1441400,28.6192,172.8137,134.7709,79.8061,125.2261,27.4048,23.9168
PF3D7_1441500,5.5845,5.819,26.3579,7.8618,7.4671,38.8943,19.1925
PF3D7_1441600,1.9534,2.2257,7.2184,2.9219,2.3151,32.3122,9.8184
PF3D7_1441700,1.8194,0.9213,4.243,1.7075,13.0175,340.581,10.1607
PF3D7_1441800,5.1437,4.4816,12.2839,7.6672,14.1846,190.2208,56.7764
PF3D7_1441900,10.7458,4.2754,6.4541,0,20.4847,61.2982,20.5754
PF3D7_1442000,7.7534,11.9223,10.8826,0,65.3448,139.61,35.4852
PF3D7_1442100,5.6938,15.8582,57.3542,14.2502,74.6466,60.8057,46.6377
PF3D7_1442200,5.8051,3.1684,10.5775,3.4255,2.2704,12.8151,21.8978
PF3D7_1442300,86.1698,68.4696,73.9869,10.9396,5.9123,26.6195,33.5606
PF3D7_1442400,8.1969,34.6319,18.0619,10.1492,7.6469,36.5614,38.1662
PF3D7_1442500,3.0716,7.5463,7.2642,0.9459,1.6179,6.1059,1.2865
PF3D7_1442600,3.7309,1.0888,0.8126,0,0.4551,1.012,3.6847
PF3D7_1442700,2.7426,0.4103,6.6937,2.184,4.3048,26.5624,7.612
PF3D7_1442800,6.303,0.6558,1.8377,0.9724,4.1841,17.7998,0
PF3D7_1442900,78.2063,19.7153,41.0117,16.6129,6.9631,25.9166,17.4977
PF3D7_1443000,1.9742,0.6664,6.6792,4.2461,2.2242,10.236,4.4101
PF3D7_1443100,11.0742,30.7511,68.5518,31.3505,9.8176,36.1897,55.1542
PF3D7_1443200,6.1199,10.0939,10.338,2.1333,3.6227,21.1085,7.0308
PF3D7_1443300,94.8362,41.9775,40.3386,4.8024,49.5945,31.3618,27.4339
PF3D7_1443400,5.9407,13.9887,44.3233,18.0408,3.3527,6.1472,4.55
PF3D7_1443500,3.1046,6.7377,7.6283,1.0217,2.2937,33.2483,24.859
PF3D7_1443600,1.7407,1.3361,9.3312,3.0438,2.8568,13.7144,3.6838
PF3D7_1443700,3.4163,0.9611,19.9493,8.5501,8.1311,15.1573,6.7836
PF3D7_1443800,43.5588,27.0119,40.9107,8.3837,6.7219,43.6886,28.5072
PF3D7_1443900,17.3605,31.4999,51.9638,12.1407,1.817,6.163,23.1178
PF3D7_1444000,1.5261,0.5796,1.9249,0,15.1129,29.7612,2.0455
PF3D7_1444100,2.2902,0.3325,3.2884,1.314,1.6017,9.1593,2.5795
PF3D7_1444200,3.0111,0.5082,10.1544,0.942,14.6274,19.5737,11.211
PF3D7_1444300,26.6017,33.1957,100.172,63.5302,381.081,620.8805,89.137
PF3D7_1444400,6.4206,5.2441,2.2858,0.9719,4.5821,9.2961,0.9253
PF3D7_1444500,13.7041,3.6788,8.3751,2.6393,3.6445,20.5397,14.3592
PF3D7_1444600,2.2817,0.2166,9.2183,0,15.0232,50.0575,7.6455
PF3D7_1444700,15.2581,3.3921,26.6968,6.8107,29.7959,27.474,42.3979
PF3D7_1444800,1166.7962,4653.8823,3831.5668,3325.1656,250.9507,55.8914,555.872
PF3D7_1444900,3.0169,3.9721,5.3909,1.1326,27.1218,200.5974,32.3499
PF3D7_1445000,3.1632,0.7143,10.4464,3.8514,10.988,107.5752,45.8356
PF3D7_1445100,58.0138,20.0385,22.2977,3.4587,1.7147,4.7056,5.7628
PF3D7_1445200,65.2698,46.1618,17.587,2.4584,9.4286,17.0277,16.9698
PF3D7_1445300,9.6623,1.4416,8.8411,1.2954,1.3935,2.3499,2.3126
PF3D7_1445400,102.6128,80.4596,30.3537,6.4424,10.598,61.4738,88.3051
PF3D7_1445500,22.2694,23.7873,10.0577,0.6531,10.0195,62.9011,46.6377
PF3D7_1445600,94.13,35.7717,47.4631,11.9796,10.1926,27.874,69.527
PF3D7_1445700,66.8242,81.919,64.9131,9.7413,8.7476,56.3628,67.5717
PF3D7_1445800,2.2755,0.2625,4.2689,1.622,3.4593,7.6233,0.386
PF3D7_1445900,357.7139,210.5416,187.3364,29.3168,47.9038,51.8954,211.9899
PF3D7_1446000,51.7479,93.5227,71.7407,27.6326,1343.1442,297.4384,298.9601
PF3D7_1446100,16.9053,0.5908,1.2672,0.73,4.862,103.4377,159.1662
PF3D7_1446200,374.3733,98.2632,133.9376,25.3817,43.8551,43.9361,36.1712
PF3D7_1446300,11.1802,15.7207,12.1733,3.3697,4.9511,26.1046,42.2557
PF3D7_1446400,5.4368,1.3977,10.0226,0.942,4.4939,9.9422,17.9376
PF3D7_1446500,36.4535,33.0951,34.2284,4.5036,5.9588,25.5742,23.148
PF3D7_1446600,7.618,6.412,362.7615,303.7659,266.3585,329.2408,720.264
PF3D7_1446700,3.985,8.121,54.2476,26.2713,24.5744,88.633,39.0819
PF3D7_1446800,2.3647,5.6453,42.7433,11.414,80.2535,177.8742,20.3757
PF3D7_1446900,34.0711,45.0141,61.1466,18.1143,13.8417,178.3064,109.3073
PF3D7_1447000,973.6521,3422.8738,1504.044,1092.387,295.0002,200.62,526.1699
PF3D7_1447100,94.0693,56.3239,39.7266,12.1618,147.6385,356.3261,80.4099
PF3D7_1447200,81.3439,154.9914,124.0056,42.8851,34.2361,56.2111,249.0281
PF3D7_1447300,16.3202,17.0744,14.8075,1.7339,12.9758,3.1454,8.2544
PF3D7_1447400,14.3841,5.2028,2.4838,0,22.225,189.9299,9.1806
PF3D7_1447500,5.2794,1.8227,3.0267,0,7.0785,11.5878,308.7743
PF3D7_1447600,4.5634,0.8665,1.7987,0,148.4301,417.6756,309.6443
PF3D7_1447700,6.2896,4.161,26.7905,18.2801,18.4887,107.8645,5.4388
PF3D7_1447800,4.9908,6.9035,6.8748,2.0708,9.8514,28.0353,11.501
PF3D7_1447900,8.1813,48.0129,20.392,3.9188,0.6794,4.5079,5.005
PF3D7_1448000,37.0594,18.7249,9.7596,0.6142,2.1258,13.2692,7.3099
PF3D7_1448100,6.9237,4.1803,4.7583,0.9996,14.9619,30.0042,4.7589
PF3D7_1448200,2.681,0.5912,0.7045,0.0811,3.1585,8.7004,0.7727
PF3D7_1448300,18.6271,37.9553,83.8277,53.818,17.3238,23.9488,17.8939
PF3D7_1448400,4.2474,9.4615,46.1356,12.9937,8.1316,26.0166,30.1065
PF3D7_1448500,3.1368,9.181,33.7751,15.654,9.9235,25.1433,13.343
PF3D7_1448600,30.8232,34.4426,29.9141,16.9712,36.8011,587.854,154.2352
PF3D7_1448700,15.106,14.0064,7.9662,4.9865,5.5973,47.6944,19.5487
PF3D7_1448800,4.461,3.9693,9.0429,0.7177,37.731,93.1492,157.1676
PF3D7_1448900,0.9156,2.4343,49.4467,9.0235,457.2458,554.4102,257.7351
PF3D7_1449000,2.7948,0.1061,4.8471,1.9672,74.7858,119.6461,1121.9291
PF3D7_1449100,3.2431,0.7954,39.4143,51.8386,13.3103,28.6732,40.2986
PF3D7_1449200,24.6809,6.7612,1239.7853,3792.3627,163.2508,28.555,509.7618
PF3D7_1449300,35.6088,9.9933,24.7873,13.015,2.8362,10.8965,2.7233
PF3D7_1449400,2.2157,1.3713,11.4724,4.4672,1.1239,2.4132,223.656
PF3D7_1449500,13.9475,15.1346,48.3478,11.7673,10.0345,46.8437,41.036
PF3D7_1449600,5.5122,2.7215,8.5821,12.222,3.4842,35.7674,60.0288
PF3D7_1449700,21.3611,14.6215,11.5076,2.6711,2.6114,18.6711,7.7934
PF3D7_1449800,24.0444,11.1363,20.8038,3.8527,24.3006,74.9716,31.4412
PF3D7_1449900,5.4081,4.728,9.4115,2.2984,27.5195,162.9826,13.6767
PF3D7_1450000,17.9056,30.146,23.1374,4.6776,5.2505,20.3987,30.9269
PF3D7_1450100,236.1408,80.4516,99.4827,86.6284,10.536,18.5747,46.5446
PF3D7_1450200,24.1106,5.4109,8.2074,0.7714,11.2568,21.6263,0
PF3D7_1450300,33.5906,5.9514,10.516,2.1494,2.582,13.88,0
PF3D7_1450400,26.9692,18.4081,20.4128,12.691,3.8146,18.8269,24.5195
PF3D7_1450500,4.523,1.6139,33.4669,25.0552,8.9093,18.3832,18.61
PF3D7_1450600,40.2995,15.4176,13.855,1.6661,4.4262,11.1004,3.1726
PF3D7_1450700,73.5703,36.6023,31.1848,7.0992,10.33,26.1724,80.3581
PF3D7_1450800,5.258,1.1746,5.7298,1.3062,1.8735,9.55,2.0727
PF3D7_1450900,8.9824,2.0534,17.7368,0.9821,2.6642,10.3658,2.3377
PF3D7_1451000,27.1884,21.8665,11.4491,0.4868,1.9125,7.7067,4.6348
PF3D7_1451100,1064.3498,1707.8186,1443.3008,406.7003,94.3044,25.136,193.7175
PF3D7_1451200,227.5499,157.8093,121.2036,16.9251,5.5046,16.7465,163.3097
PF3D7_1451300,14.9774,17.8117,111.2715,48.1332,84.3107,134.0256,34.4714
PF3D7_1451400,7.3591,7.5949,6.4109,1.6516,0.8145,2.8226,4.2885
PF3D7_1451500,11.9905,9.4649,7.4135,0,18.8237,40.6086,0
PF3D7_1451600,2.5313,0.7935,1.9638,3.1676,2.6667,28.581,95.322
PF3D7_1451700,2.9322,0.8909,67.3429,41.83,28.0074,96.5737,20.9608
PF3D7_1451800,7.9223,41.7988,188.6444,77.086,6.5458,34.8366,101.4996
PF3D7_1451900,41.0796,30.7669,22.5567,11.1286,3.5589,8.5329,12.6782
PF3D7_1452000,3.4001,0.9534,76.7296,123.4694,3.5819,6.3149,37.6935
